line_name,direction,stop_sequence,longitude,latitude,run_time_min,departure_hour,is_peak_hour,day_of_week_num,active_disruptions,unique_situations,avg_severity_score,planned_count,unplanned_count,roadworks_count,roadclosed_count
22,inbound,8,0.279298,51.475808,3.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,9,0.275377,51.475731,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,10,0.274368,51.478611,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,11,0.279195,51.480082,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,12,0.28306,51.482219,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,13,0.277663,51.484167,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,14,0.277145,51.485802,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,15,0.273766,51.487945,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,16,0.283331,51.490218,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,17,0.292845,51.492352,3.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,18,0.295551,51.49488,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,19,0.295643,51.499303,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,20,0.292501,51.502432,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,21,0.286005,51.502495,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,22,0.281029,51.503267,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,23,0.28206,51.506017,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,24,0.283724,51.510472,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,25,0.282151,51.513317,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,26,0.277105,51.512426,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,27,0.276184,51.509845,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,28,0.276376,51.50735,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,29,0.276513,51.504029,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,30,0.272939,51.501994,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,31,0.26225,51.499445,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,32,0.258469,51.498739,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,33,0.254704,51.498938,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,34,0.251287,51.500937,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,35,0.247882,51.503484,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,36,0.24859,51.506457,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,37,0.253365,51.507417,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,38,0.250404,51.509623,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,1,0.320829,51.476636,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,2,0.31575,51.476973,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,3,0.311138,51.476338,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,4,0.308536,51.476423,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,5,0.301934,51.477749,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,6,0.296688,51.477087,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,7,0.290445,51.476391,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,8,0.279298,51.475808,3.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,9,0.275377,51.475731,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,10,0.274368,51.478611,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,11,0.279195,51.480082,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,12,0.28306,51.482219,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,13,0.277663,51.484167,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,14,0.277145,51.485802,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,15,0.273766,51.487945,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,16,0.283331,51.490218,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,17,0.292845,51.492352,3.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,18,0.295551,51.49488,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,19,0.295643,51.499303,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,20,0.292501,51.502432,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,21,0.286005,51.502495,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,22,0.281029,51.503267,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,23,0.28206,51.506017,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,24,0.283724,51.510472,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,25,0.282151,51.513317,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,26,0.277105,51.512426,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,27,0.276184,51.509845,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,28,0.276376,51.50735,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,29,0.276513,51.504029,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,30,0.272939,51.501994,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,31,0.26225,51.499445,2.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,32,0.258469,51.498739,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,33,0.254704,51.498938,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,34,0.251287,51.500937,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,35,0.247882,51.503484,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,36,0.24859,51.506457,0.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,37,0.253365,51.507417,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,inbound,38,0.250404,51.509623,1.0,23.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,14,0.283914,51.508804,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,15,0.282217,51.505987,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,16,0.282585,51.502679,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,17,0.288071,51.502599,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,18,0.293915,51.502188,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,19,0.295867,51.499164,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,20,0.295828,51.494947,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,21,0.294012,51.492365,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,22,0.282699,51.490266,3.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,23,0.273749,51.48782,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,24,0.277431,51.485752,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,25,0.278957,51.484292,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,26,0.283227,51.480642,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,27,0.278705,51.479803,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,28,0.274715,51.478055,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,29,0.274912,51.476217,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,30,0.280498,51.475892,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,31,0.283116,51.47612,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,32,0.290697,51.47653,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,33,0.294546,51.476886,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,34,0.298829,51.477567,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,35,0.302473,51.477855,0.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,36,0.310276,51.47638,2.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,37,0.315809,51.47705,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,38,0.320207,51.476822,1.0,6.0,0,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,14,0.283914,51.508804,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,15,0.282217,51.505987,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,16,0.282585,51.502679,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,17,0.288071,51.502599,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,18,0.293915,51.502188,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,19,0.295867,51.499164,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,20,0.295828,51.494947,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,21,0.294012,51.492365,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,22,0.282699,51.490266,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,23,0.273749,51.48782,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,24,0.277431,51.485752,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,25,0.278957,51.484292,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,26,0.283227,51.480642,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,27,0.278705,51.479803,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,28,0.274715,51.478055,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,29,0.274912,51.476217,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,30,0.280498,51.475892,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,31,0.283116,51.47612,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,32,0.290697,51.47653,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,33,0.294546,51.476886,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,34,0.298829,51.477567,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,35,0.302473,51.477855,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,36,0.310276,51.47638,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,37,0.315809,51.47705,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,38,0.320207,51.476822,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,14,0.283914,51.508804,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,15,0.282217,51.505987,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,16,0.282585,51.502679,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,17,0.288071,51.502599,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,18,0.293915,51.502188,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,19,0.295867,51.499164,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,20,0.295828,51.494947,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,21,0.294012,51.492365,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,22,0.282699,51.490266,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,23,0.273749,51.48782,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,24,0.277431,51.485752,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,25,0.278957,51.484292,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,26,0.283227,51.480642,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,27,0.278705,51.479803,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,28,0.274715,51.478055,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,29,0.274912,51.476217,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,30,0.280498,51.475892,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,31,0.283116,51.47612,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,32,0.290697,51.47653,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,33,0.294546,51.476886,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,34,0.298829,51.477567,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,35,0.302473,51.477855,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,36,0.310276,51.47638,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,37,0.315809,51.47705,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,38,0.320207,51.476822,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,14,0.283914,51.508804,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,15,0.282217,51.505987,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,16,0.282585,51.502679,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,17,0.288071,51.502599,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,18,0.293915,51.502188,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,19,0.295867,51.499164,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,20,0.295828,51.494947,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,21,0.294012,51.492365,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,22,0.282699,51.490266,3.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,23,0.273749,51.48782,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,24,0.277431,51.485752,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,25,0.278957,51.484292,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,26,0.283227,51.480642,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,27,0.278705,51.479803,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,28,0.274715,51.478055,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,29,0.274912,51.476217,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,30,0.280498,51.475892,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,31,0.283116,51.47612,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,32,0.290697,51.47653,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,33,0.294546,51.476886,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,34,0.298829,51.477567,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,35,0.302473,51.477855,0.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,36,0.310276,51.47638,2.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,37,0.315809,51.47705,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,38,0.320207,51.476822,1.0,7.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,14,0.283914,51.508804,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,15,0.282217,51.505987,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,16,0.282585,51.502679,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,17,0.288071,51.502599,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,18,0.293915,51.502188,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,19,0.295867,51.499164,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,20,0.295828,51.494947,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,21,0.294012,51.492365,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,22,0.282699,51.490266,3.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,23,0.273749,51.48782,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,24,0.277431,51.485752,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,25,0.278957,51.484292,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,26,0.283227,51.480642,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,27,0.278705,51.479803,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,28,0.274715,51.478055,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,29,0.274912,51.476217,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,30,0.280498,51.475892,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,31,0.283116,51.47612,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,32,0.290697,51.47653,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,33,0.294546,51.476886,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,34,0.298829,51.477567,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,35,0.302473,51.477855,0.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,36,0.310276,51.47638,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,37,0.315809,51.47705,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,38,0.320207,51.476822,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,1,0.250404,51.509623,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,2,0.247874,51.505661,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,3,0.248546,51.503517,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,4,0.251507,51.500726,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,5,0.253426,51.499322,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,6,0.258522,51.498936,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,7,0.26188,51.499533,0.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,8,0.273182,51.502241,3.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,9,0.276316,51.504402,0.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,10,0.276204,51.50765,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,11,0.27589,51.511191,2.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,12,0.279089,51.5129,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
22,outbound,13,0.284019,51.512921,1.0,8.0,1,0,107,81,1.5327102803738315,65,42,49,21
